asset_id,session_num,session_title,session_date,statement_idx,speaker_affiliation_code,speaker_affiliation_name,speaker_name,speaker_function,speaker_group,paragraph_idx,sentence_idx,text
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,1,0,"The proliferation of meetings, increasingly lengthy reports, duplication of work across entities and the fragmented financing."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,1,1,These are not abstract concerns.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,1,2,They directly undermine the organization effectiveness and also the credibility.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,1,3,"This points to an urgent need to rationalize the agenda and discussions on bienalization, tranalization or or the creation of new items cannot remain side notes to working methods debates that repeatedly are deferred to action."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,1,4,"And in this sense, in this Working Group, we Member States must demonstrate not only the willingness but the political will to improve the functioning of organization."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,2,0,And that also means refraining from tabling resolutions or initiatives that add volume without impact or outcomes without action.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,2,1,"So I take this opportunity also to make that call and that we must be serious, disciplined and ready to do our part."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,2,2,Even changes that may appear modest or minimum can definitely generate a transformative impact.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,2,3,"So, Co Chairs, let me also be clear."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,2,4,None of this is near the other working group revitalization.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,3,0,Most recent resolutions provide some expectations and they give us some guidance on this.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,3,1,So the UNAID initiative must now build on these commitments and not reinvent them.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,3,2,"And in that regards, we urge you Co Chairs to structure this group's work holistically, drawing, as many other colleagues have mentioned before, drawing from lessons from past processes, but also ensuring applicability across the organization's principals and subsidiary bodies."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,3,3,"So in other words, our task is not to reinvigorate the wheel, but to make it run faster and more effectively."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,3,4,We also call for realism in scheduling.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,4,0,"The heavy workload of the last quarter of the year restrains all delegation, particularly small ones as Ecuador and El Salvador."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,4,1,So the proliferation of processes definitely undermines inclusivity and meaningful participation.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,4,2,So timelines must reflect this reality.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,4,3,"Furthermore, clarity will be needed on how upcoming mandates and agreements emerging from the main committees will feed into the UNAD process."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,4,4,"Therefore, close coordination with committee chairs will be crucial."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,5,0,"And finally, this initiative must be forward looking."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,5,1,Innovation should guide both the consultations and the proposals.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,5,2,"And we believe the future of the UN depends not only, as I mentioned before, on political will, but also on its capacity to adapt and modernize."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,5,3,"Nevertheless, Member States should carefully consider and study those proposals related to the potential use of new tools, including AI, to ensure that they are responsibly but also effectively used in this process."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",46,SLV,El Salvador,,Permanent Representative,,5,4,I thank you.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",47,IAHWG,IAHWG,,Co-Chair,,0,0,I thank the Permanent Representative of El Salvador.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",47,IAHWG,IAHWG,,Co-Chair,,0,1,And I now give the floor to the Permanent Representative of Ecuador.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,0,0,"Thank you, Co Chairs."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,0,1,"I was distracted because I was congratulated my neighbor for her excellent statement on behalf of El Salvador, Salvador and Ecuador, of course."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,0,2,"So with this in mind, I just a few comments to add in my national capacity."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,0,3,"But based on your opening remarks, Co Chairs, I would be remiss not to offer you from the outset the support of my delegation."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,0,4,This also goes to the PGA and Elena Burbuk and the Secretary as Representative Guy.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,1,0,Basically what I'm speaking about is helping this organization to overcome its deficiencies.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,1,1,"Particularly because this exercise, as we have heard, coincides with a moment that is not only historic but highly challenging."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,1,2,Contrary to the spirit of San Francisco.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,1,3,"The challenges of our times go to the very realm multilateralism, which is being questioned often with good reasons."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,1,4,"Therefore, the UNAD initiative should be another instrument to strengthen the capacity to respond to today's global challenges to deliver tangible results to our peoples."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,2,0,"I have no doubt that your proved leadership Co Chairs will succeed in contributing to have a stronger, more multilateralism led by the United nations, with sound and realistic mandates on peace and security, development and human rights."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,2,1,"To conclude, we are ready to engage at the political level as you have asked us because particularly smaller delegations such as mine are ready to to be in the table."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",48,ECU,Ecuador,,Permanent Representative,,2,2,Thank you very much.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",49,IAHWG,IAHWG,,Co-Chair,,0,0,I thank the Permanent representative of Ecuador.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",49,IAHWG,IAHWG,,Co-Chair,,0,1,And I now give the floor to the representative of Brazil.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",50,BRA,Brazil,,Representative,,0,0,"Thank you, Madam Co Chair."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",50,BRA,Brazil,,Representative,,0,1,"Dear Co Chairs, USG Rider Dear Co Chairs, I join others in congratulating you on your appointment as school FACILITATORS of this Working Group and as usual, you can count on my delegation support."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",50,BRA,Brazil,,Representative,,0,2,"My delegation aligns itself with a statement delivered by the Chair of the group of 77 in China and adds the following brief comments as we launch the activities of the working group on Workstream 2, it is of utmost importance to keep in mind that time is the scarcest resource we have."
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",50,BRA,Brazil,,Representative,,0,3,Its efficient use is critical.
k1k/k1k41vpaer,Session 1,First meeting of the working group,"Sep 16, 2025",50,BRA,Brazil,,Representative,,0,4,The constraints of initiating an ambitious task in parallel to the Main Committee's main session are not to be underestimated.
